0.40232025840101254;0.4153030969203592;-0.11561337073079944;-0.20165606101433528;0.9782167222744429;0.02269403573539251;0.043724799151842984
0.40177672265907116;0.41531291242903773;-0.11543779720277576;-0.20297906584424028;0.9779624087872403;0.022524834037492492;0.04337807833044247
0.40231675060057265;0.41635629546088787;-0.11559937787454674;-0.2030751270129681;0.977911104220788;0.022967559717948238;0.043850384615741964
0.40247227885014836;0.41625291373344386;-0.11537918828059873;-0.20307975240061943;0.977900884788024;0.02296905915937566;0.044055601426335786
0.40199858019166596;0.41589106434422773;-0.11540473082655023;-0.20251903091604928;0.9780357653344869;0.022899253360223172;0.043677317213322873
0.40140684094451184;0.41555389504661405;-0.11565326619591706;-0.20218156006993884;0.9781348798620607;0.022670252644003824;0.04313737602097446
0.40214681330136354;0.41568962233514833;-0.11562835216610709;-0.20236889329256744;0.9780779904172593;0.022693808070845412;0.04353466164013307
0.4023778210256355;0.4156365425013208;-0.1154987848207554;-0.20203303492890934;0.9781297762070474;0.022746568379092044;0.04390201956107057
0.40004697288945;0.4152707994648133;-0.11581214821468952;-0.20285164440624587;0.9780382066013282;0.022692156060287738;0.042160916060676096
0.39921170416370455;0.41475755378125795;-0.1157647691542388;-0.20271400363701225;0.9781048584268487;0.022345297379777168;0.04145607719330126
0.40016520916635234;0.4152367008973793;-0.11559733969382528;-0.20252207074395556;0.978099297853631;0.022618408661480252;0.04236722777615579
0.400450420861765;0.41507089822519616;-0.1157893631120968;-0.2023661652761876;0.9781232061717774;0.022631653671566002;0.04255275492543048
0.40077386959784383;0.4151782177110605;-0.11567576703381847;-0.2027447749988504;0.978036101982975;0.022621204590219598;0.042757695582209675
0.4001244860746819;0.4148599043654328;-0.11603635185726688;-0.20217838597926044;0.9781896831821583;0.022443085913160896;0.04201371030395446
0.40065294223710723;0.41519900134580723;-0.11557703408105705;-0.20203800869782423;0.9781841133910086;0.022545088048378046;0.042757483038120575
0.4003699872328255;0.415027066999907;-0.11569883836702773;-0.20214429607290288;0.978177262414434;0.022619119224400904;0.042371007848606174
0.4011891832742609;0.41485651337283175;-0.11547693764684183;-0.20204514482704306;0.9781835846684187;0.022375942451364667;0.04282465804270799
0.4008163483835705;0.41533128390822205;-0.1154704709420472;-0.2023371743786929;0.9781197734051519;0.022655232976990704;0.04275648672493008
0.4010459286299438;0.41587702118849834;-0.11576331758598561;-0.20322338236223625;0.9779247487015333;0.022875650777011224;0.04289693858334791
0.4029272981835643;0.41593468785578813;-0.11535438052299125;-0.2029699199267841;0.977907276148689;0.022901946143338025;0.04445302827945826
0.40356458068340245;0.4165425554880116;-0.11542982473373238;-0.2025503439920219;0.9779741217499283;0.023072434916671575;0.04480667453835557
0.4027978531162914;0.41613487804553895;-0.11580927261656757;-0.2021739549288184;0.9780996695991989;0.02280426284559836;0.04389412118321634
0.40362540018242754;0.41652758382018806;-0.11532798495033571;-0.20255445992859672;0.9779736723272024;0.02302564629189218;0.04482194340633874
0.40299752909950803;0.416144949717952;-0.11535303654929314;-0.2021800627798004;0.9780696643635131;0.023004272785603578;0.04442698841702636
0.40150548894823607;0.415316257106653;-0.11563893756765199;-0.20278186986092028;0.9780021495541086;0.02267014327057216;0.043328666346239206
0.39932134532920927;0.4150858196132554;-0.11583849840970498;-0.2028927879651757;0.9780488739706178;0.02257846053638804;0.04177475118216325
0.40220141511111457;0.4160182198077083;-0.11548052905480738;-0.2023635129530825;0.9780498567653391;0.022997330024498677;0.044029639089273695
0.4016553742221147;0.41545730693239097;-0.11554004685642832;-0.20278739911609556;0.9780018142192888;0.022596666214306727;0.04334873492396801
0.4018808120087725;0.41580179105522264;-0.11541932076179012;-0.20252129730970658;0.9780449270790957;0.0228168775515334;0.043504423334164044
0.39870069281716564;0.4142288334907671;-0.1156709631676761;-0.20219273234430007;0.9782224290153394;0.022272626278630987;0.041266311649191825
0.39441041969118057;0.41300795164244547;-0.11599335363844357;-0.20307188430739698;0.9782003961778504;0.021484108567501572;0.037738942756780657
0.4292569763169165;0.4301594024657715;-0.1129836496551983;-0.19541587840779293;0.977205603913904;0.03677584418820188;0.07435979713271165
0.4949269991106673;0.4501254446419762;-0.10150415593217083;-0.16107160911118712;0.9760882357387999;0.06055989738894842;0.13281638309670316
